sample_id,query,generated_code
2560,woman with glasses,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2561,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
2562,lamb,"
    # Return the lamb
    image_patch = ImagePatch(image)
    lamb_patches = image_patch.find(""lamb"")
    if len(lamb_patches) == 0:
        lamb_patches = [image_patch]
    lamb_patch = best_image_match(lamb_patches, [""lamb""])
    # Remember: return the lamb
    return lamb_patch"
2563,catcher,"
    # Return the catcher
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    if len(catcher_patches) == 0:
        catcher_patches = [image_patch]
    catcher_patch = catcher_patches[0]
    # Remember: return the catcher
    return catcher_patch"
2564,pizza farthest away,"
    # Return the pizza
    image_patch = ImagePatch(image)
    pizza_patches = image_patch.find(""pizza"")
    pizza_patches.sort(key=lambda pizza: pizza.compute_depth())
    pizza_patch = pizza_patches[-1]
    # Remember: return the pizza
    return pizza_patch"
2565,black shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black shirt""])
    # Remember: return the person
    return person_patch"
2566,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2567,red,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2568,blurry old man with white beard,"
    # Return the old man
    image_patch = ImagePatch(image)
    old_man_patches = image_patch.find(""old man"")
    old_man_patches.sort(key=lambda old_man: old_man.compute_depth())
    old_man_patch = old_man_patches[-1]
    # Remember: return the old man
    return old_man_patch"
2569,at sink,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2570,person holding other person down,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2571,the leg partially seen,"
    # Return the leg
    image_patch = ImagePatch(image)
    leg_patches = image_patch.find(""leg"")
    leg_patches.sort(key=lambda leg: leg.vertical_center)
    leg_patch = leg_patches[0]
    # Remember: return the leg
    return leg_patch"
2572,female chef with back to us,"
    # Return the chef
    image_patch = ImagePatch(image)
    chef_patches = image_patch.find(""chef"")
    if len(chef_patches) == 0:
        chef_patches = [image_patch]
    chef_patches.sort(key=lambda chef: distance(chef, image_patch))
    chef_patch = chef_patches[0]
    # Remember: return the chef
    return chef_patch"
2573,woman red gloves,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2574,green bottle,"
    # Return the bottle
    image_patch = ImagePatch(image)
    bottle_patches = image_patch.find(""bottle"")
    if len(bottle_patches) == 0:
        bottle_patches = [image_patch]
    bottle_patch = bottle_patches[0]
    # Remember: return the bottle
    return bottle_patch"
2575,big ole ass bending over out of frame with dark coat,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2576,player with red hat,"
    # Return the player
    image_patch = ImagePatch(image)
    player_patches = image_patch.find(""player"")
    player_patches.sort(key=lambda player: player.horizontal_center)
    player_patch = player_patches[0]
    # Remember: return the player
    return player_patch"
2577,man with sun glasses,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2578,boy pointing,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    if len(boy_patches) == 0:
        boy_patches = [image_patch]
    boy_patch = best_image_match(boy_patches, [""boy pointing""])
    # Remember: return the boy
    return boy_patch"
2579,the black hair not visable face,"
    # Return the hair
    image_patch = ImagePatch(image)
    hair_patches = image_patch.find(""hair"")
    hair_patches.sort(key=lambda hair: hair.vertical_center)
    hair_patch = hair_patches[0]
    # Remember: return the hair
    return hair_patch"
2580,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2581,full visible man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.compute_depth())
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
2582,duplicate picture,"
    # Return the picture
    image_patch = ImagePatch(image)
    picture_patches = image_patch.find(""picture"")
    picture_patches.sort(key=lambda picture: picture.horizontal_center)
    picture_patch = picture_patches[0]
    # Remember: return the picture
    return picture_patch"
2583,man holding drink black pants,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2584,the eating woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2585,completely black shoes,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""completely black shoes""])
    # Remember: return the person
    return person_patch"
2586,guy with white undershirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white undershirt""])
    # Remember: return the person
    return person_patch"
2587,blue man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
2588,kid with red shirt,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    kid_patch = kid_patches[len(kid_patches) // 2]
    # Remember: return the kid
    return kid_patch"
2589,stalker with coat zippered,"
    # Return the stalker
    image_patch = ImagePatch(image)
    stalker_patches = image_patch.find(""stalker"")
    stalker_patches.sort(key=lambda stalker: stalker.compute_depth())
    stalker_patch = stalker_patches[0]
    # Remember: return the stalker
    return stalker_patch"
2590,closest man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2591,player,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2592,light tshirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""light tshirt""])
    # Remember: return the person
    return person_patch"
2593,1 in row with 2 and 3,"
    # Return the 1
    image_patch = ImagePatch(image)
    # Figure out what thing the caption is referring to. We need a subject for every caption
    persons = image_patch.find(""person"")
    persons.sort(key=lambda person: person.horizontal_center)
    person_leftmost = persons[0]
    person_rightmost = persons[-1]
    # Select objects that are close to the top
    # We do this because the caption is asking first about vertical and then about horizontal
    persons_top = [p for p in persons if distance(p.vertical_center, person_leftmost.vertical_center) < 100]
    persons_top.sort(key=lambda person: person.horizontal_center)
    person_top = persons_top[0]
    persons_top = [p for p in persons if distance(p.vertical_center, person_rightmost.vertical_center) < 100]
    persons_top.sort(key=lambda person: person.horizontal_center)
    person_top_right = persons_top["
